时间,实际功率(MW)
2020-10-04 07:00:00,0.00 
2020-10-04 07:15:00,0.00 
2020-10-04 07:30:00,0.00 
2020-10-04 07:45:00,0.00 
2020-10-04 08:00:00,0.00 
2020-10-04 08:15:00,0.03 
2020-10-04 08:30:00,1.57 
2020-10-04 08:45:00,3.84 
2020-10-04 09:00:00,5.62 
2020-10-04 09:15:00,7.31 
2020-10-04 09:30:00,8.55 
2020-10-04 09:45:00,8.37 
2020-10-04 10:00:00,7.09 
2020-10-04 10:15:00,8.31 
2020-10-04 10:30:00,7.82 
2020-10-04 10:45:00,6.79 
2020-10-04 11:00:00,6.42 
2020-10-04 11:15:00,6.32 
2020-10-04 11:30:00,7.50 
2020-10-04 11:45:00,9.12 
2020-10-04 12:00:00,13.10 
2020-10-04 12:15:00,15.65 
2020-10-04 12:30:00,16.09 
2020-10-04 12:45:00,21.18 
2020-10-04 13:00:00,28.32 
2020-10-04 13:15:00,33.57 
2020-10-04 13:30:00,38.81 
2020-10-04 13:45:00,42.10 
2020-10-04 14:00:00,42.55 
2020-10-04 14:15:00,41.31 
2020-10-04 14:30:00,44.95 
2020-10-04 14:45:00,49.29 
2020-10-04 15:00:00,54.71 
2020-10-04 15:15:00,51.69 
2020-10-04 15:30:00,50.80 
2020-10-04 15:45:00,49.77 
2020-10-04 16:00:00,51.69 
2020-10-04 16:15:00,47.27 
2020-10-04 16:30:00,35.65 
2020-10-04 16:45:00,21.76 
2020-10-04 17:00:00,13.22 
2020-10-04 17:15:00,41.93 
2020-10-04 17:30:00,74.00 
2020-10-04 17:45:00,74.18 
2020-10-04 18:00:00,83.50 
2020-10-04 18:15:00,89.51 
2020-10-04 18:30:00,91.03 
2020-10-04 18:45:00,97.74 
2020-10-04 19:00:00,99.70 
2020-10-04 19:15:00,88.80 
2020-10-04 19:30:00,84.22 
2020-10-04 19:45:00,79.87 
2020-10-04 20:00:00,71.83 
2020-10-04 20:15:00,69.07 
2020-10-04 20:30:00,55.90 
2020-10-04 20:45:00,43.09 
2020-10-04 21:00:00,34.96 
2020-10-04 21:15:00,30.74 
2020-10-04 21:30:00,32.67 
2020-10-04 21:45:00,30.04 
2020-10-04 22:00:00,25.83 
2020-10-04 22:15:00,22.03 
2020-10-04 22:30:00,16.90 
2020-10-04 22:45:00,12.30 
2020-10-04 23:00:00,10.35 
2020-10-04 23:15:00,9.57 
2020-10-04 23:30:00,9.74 
2020-10-04 23:45:00,6.59 
2020-10-05 00:00:00,4.08 
2020-10-05 00:15:00,1.84 
2020-10-05 00:30:00,1.42 
2020-10-05 00:45:00,1.13 
2020-10-05 01:00:00,0.90 
2020-10-05 01:15:00,0.70 
2020-10-05 01:30:00,0.25 
2020-10-05 01:45:00,0.11 
2020-10-05 02:00:00,0.54 
2020-10-05 02:15:00,0.91 
2020-10-05 02:30:00,1.25 
2020-10-05 02:45:00,0.38 
2020-10-05 03:00:00,0.93 
2020-10-05 03:15:00,1.71 
2020-10-05 03:30:00,1.72 
2020-10-05 03:45:00,1.57 
2020-10-05 04:00:00,1.67 
2020-10-05 04:15:00,0.91 
2020-10-05 04:30:00,0.71 
2020-10-05 04:45:00,0.37 
2020-10-05 05:00:00,0.23 
2020-10-05 05:15:00,0.00 
2020-10-05 05:30:00,0.20 
2020-10-05 05:45:00,0.86 
2020-10-05 06:00:00,0.51 
2020-10-05 06:15:00,0.08 
2020-10-05 06:30:00,0.00 
2020-10-05 06:45:00,0.00 
2020-10-05 07:00:00,0.00 
2020-10-05 07:15:00,0.00 
2020-10-05 07:30:00,0.00 
2020-10-05 07:45:00,0.21 
2020-10-05 08:00:00,0.01 
2020-10-05 08:15:00,0.00 
2020-10-05 08:30:00,0.00 
2020-10-05 08:45:00,0.00 
2020-10-05 09:00:00,0.00 
2020-10-05 09:15:00,0.00 
2020-10-05 09:30:00,0.00 
2020-10-05 09:45:00,0.00 
2020-10-05 10:00:00,0.00 
2020-10-05 10:15:00,0.00 
2020-10-05 10:30:00,0.00 
2020-10-05 10:45:00,0.04 
2020-10-05 11:00:00,0.03 
2020-10-05 11:15:00,0.19 
2020-10-05 11:30:00,0.24 
2020-10-05 11:45:00,0.24 
2020-10-05 12:00:00,2.64 
2020-10-05 12:15:00,12.91 
2020-10-05 12:30:00,22.60 
2020-10-05 12:45:00,24.95 
2020-10-05 13:00:00,23.51 
2020-10-05 13:15:00,25.23 
2020-10-05 13:30:00,29.14 
2020-10-05 13:45:00,32.68 
2020-10-05 14:00:00,33.28 
2020-10-05 14:15:00,33.06 
2020-10-05 14:30:00,33.05 
2020-10-05 14:45:00,31.04 
2020-10-05 15:00:00,27.07 
2020-10-05 15:15:00,25.28 
2020-10-05 15:30:00,25.37 
2020-10-05 15:45:00,25.48 
2020-10-05 16:00:00,24.07 
2020-10-05 16:15:00,19.95 
2020-10-05 16:30:00,21.70 
2020-10-05 16:45:00,22.90 
2020-10-05 17:00:00,27.85 
2020-10-05 17:15:00,38.68 
2020-10-05 17:30:00,51.78 
2020-10-05 17:45:00,60.15 
2020-10-05 18:00:00,63.94 
2020-10-05 18:15:00,61.09 
2020-10-05 18:30:00,65.13 
2020-10-05 18:45:00,58.46 
2020-10-05 19:00:00,53.34 
2020-10-05 19:15:00,49.67 
2020-10-05 19:30:00,43.78 
2020-10-05 19:45:00,54.20 
2020-10-05 20:00:00,62.27 
2020-10-05 20:15:00,58.44 
2020-10-05 20:30:00,51.90 
2020-10-05 20:45:00,57.14 
2020-10-05 21:00:00,61.56 
2020-10-05 21:15:00,59.02 
2020-10-05 21:30:00,54.54 
2020-10-05 21:45:00,50.07 
2020-10-05 22:00:00,36.78 
2020-10-05 22:15:00,25.65 
2020-10-05 22:30:00,15.32 
2020-10-05 22:45:00,6.99 
2020-10-05 23:00:00,0.93 
2020-10-05 23:15:00,0.00 
2020-10-05 23:30:00,0.00 
2020-10-05 23:45:00,0.00 
2020-10-06 00:00:00,0.10 
2020-10-06 00:15:00,0.66 
2020-10-06 00:30:00,1.59 
2020-10-06 00:45:00,2.20 
2020-10-06 01:00:00,2.60 
2020-10-06 01:15:00,2.67 
2020-10-06 01:30:00,6.24 
2020-10-06 01:45:00,6.80 
2020-10-06 02:00:00,9.25 
2020-10-06 02:15:00,12.70 
2020-10-06 02:30:00,15.52 
2020-10-06 02:45:00,14.15 
2020-10-06 03:00:00,12.98 
2020-10-06 03:15:00,16.27 
2020-10-06 03:30:00,21.92 
2020-10-06 03:45:00,23.03 
2020-10-06 04:00:00,22.28 
2020-10-06 04:15:00,23.48 
2020-10-06 04:30:00,27.24 
2020-10-06 04:45:00,30.31 
2020-10-06 05:00:00,30.51 
2020-10-06 05:15:00,36.46 
2020-10-06 05:30:00,36.74 
2020-10-06 05:45:00,40.43 
2020-10-06 06:00:00,32.41 
2020-10-06 06:15:00,26.86 
2020-10-06 06:30:00,26.89 
2020-10-06 06:45:00,29.79 
2020-10-06 07:00:00,31.54 
2020-10-06 07:15:00,29.24 
2020-10-06 07:30:00,31.88 
2020-10-06 07:45:00,30.88 
2020-10-06 08:00:00,34.96 
2020-10-06 08:15:00,40.23 
2020-10-06 08:30:00,39.79 
2020-10-06 08:45:00,47.09 
2020-10-06 09:00:00,53.96 
2020-10-06 09:15:00,59.28 
2020-10-06 09:30:00,61.15 
2020-10-06 09:45:00,68.26 
2020-10-06 10:00:00,68.04 
2020-10-06 10:15:00,72.18 
2020-10-06 10:30:00,80.92 
2020-10-06 10:45:00,92.72 
2020-10-06 11:00:00,91.47 
2020-10-06 11:15:00,112.57 
2020-10-06 11:30:00,132.89 
2020-10-06 11:45:00,142.51 
2020-10-06 12:00:00,143.32 
2020-10-06 12:15:00,133.34 
2020-10-06 12:30:00,127.20 
2020-10-06 12:45:00,125.90 
2020-10-06 13:00:00,125.79 
2020-10-06 13:15:00,127.30 
2020-10-06 13:30:00,126.42 
2020-10-06 13:45:00,124.67 
2020-10-06 14:00:00,124.68 
2020-10-06 14:15:00,124.83 
2020-10-06 14:30:00,125.39 
2020-10-06 14:45:00,125.42 
2020-10-06 15:00:00,125.31 
2020-10-06 15:15:00,125.70 
2020-10-06 15:30:00,126.22 
2020-10-06 15:45:00,126.65 
2020-10-06 16:00:00,127.07 
2020-10-06 16:15:00,128.93 
2020-10-06 16:30:00,135.93 
2020-10-06 16:45:00,138.23 
2020-10-06 17:00:00,141.55 
2020-10-06 17:15:00,137.93 
2020-10-06 17:30:00,133.03 
2020-10-06 17:45:00,128.70 
2020-10-06 18:00:00,114.00 
2020-10-06 18:15:00,96.56 
2020-10-06 18:30:00,75.72 
2020-10-06 18:45:00,49.96 
2020-10-06 19:00:00,34.55 
2020-10-06 19:15:00,24.02 
2020-10-06 19:30:00,46.87 
2020-10-06 19:45:00,121.35 
2020-10-06 20:00:00,125.74 
2020-10-06 20:15:00,126.66 
2020-10-06 20:30:00,125.23 
2020-10-06 20:45:00,127.31 
2020-10-06 21:00:00,127.58 
2020-10-06 21:15:00,126.09 
2020-10-06 21:30:00,124.97 
2020-10-06 21:45:00,125.21 
2020-10-06 22:00:00,133.10 
2020-10-06 22:15:00,141.75 
2020-10-06 22:30:00,145.38 
2020-10-06 22:45:00,145.58 
2020-10-06 23:00:00,137.66 
2020-10-06 23:15:00,136.40 
2020-10-06 23:30:00,138.74 
2020-10-06 23:45:00,139.70 
2020-10-07 00:00:00,131.02 
2020-10-07 00:15:00,126.28 
2020-10-07 00:30:00,126.42 
2020-10-07 00:45:00,126.36 
2020-10-07 01:00:00,126.29 
2020-10-07 01:15:00,126.43 
2020-10-07 01:30:00,126.33 
2020-10-07 01:45:00,126.26 
2020-10-07 02:00:00,126.40 
2020-10-07 02:15:00,126.35 
2020-10-07 02:30:00,126.44 
2020-10-07 02:45:00,126.52 
2020-10-07 03:00:00,126.33 
2020-10-07 03:15:00,126.07 
2020-10-07 03:30:00,125.16 
2020-10-07 03:45:00,125.12 
2020-10-07 04:00:00,125.26 
2020-10-07 04:15:00,125.26 
2020-10-07 04:30:00,125.40 
2020-10-07 04:45:00,125.00 
2020-10-07 05:00:00,124.91 
2020-10-07 05:15:00,124.91 
2020-10-07 05:30:00,125.09 
2020-10-07 05:45:00,126.10 
2020-10-07 06:00:00,129.45 
2020-10-07 06:15:00,133.14 
2020-10-07 06:30:00,131.74 
2020-10-07 06:45:00,127.36 
2020-10-07 07:00:00,126.50 
2020-10-07 07:15:00,126.37 
2020-10-07 07:30:00,125.25 
2020-10-07 07:45:00,124.98 
2020-10-07 08:00:00,125.38 
2020-10-07 08:15:00,125.27 
2020-10-07 08:30:00,125.77 
2020-10-07 08:45:00,129.58 
2020-10-07 09:00:00,133.83 
2020-10-07 09:15:00,127.10 
2020-10-07 09:30:00,126.27 
2020-10-07 09:45:00,125.32 
2020-10-07 10:00:00,125.82 
2020-10-07 10:15:00,125.76 
2020-10-07 10:30:00,125.60 
2020-10-07 10:45:00,123.99 
2020-10-07 11:00:00,111.22 
2020-10-07 11:15:00,98.92 
2020-10-07 11:30:00,84.63 
2020-10-07 11:45:00,69.24 
2020-10-07 12:00:00,59.37 
2020-10-07 12:15:00,54.07 
2020-10-07 12:30:00,54.97 
2020-10-07 12:45:00,52.08 
2020-10-07 13:00:00,52.48 
2020-10-07 13:15:00,44.35 
2020-10-07 13:30:00,37.47 
2020-10-07 13:45:00,42.34 
2020-10-07 14:00:00,34.61 
2020-10-07 14:15:00,33.42 
2020-10-07 14:30:00,39.29 
2020-10-07 14:45:00,37.23 
2020-10-07 15:00:00,43.85 
2020-10-07 15:15:00,50.72 
2020-10-07 15:30:00,55.69 
2020-10-07 15:45:00,59.05 
2020-10-07 16:00:00,60.72 
2020-10-07 16:15:00,61.43 
2020-10-07 16:30:00,66.05 
2020-10-07 16:45:00,71.83 
2020-10-07 17:00:00,84.43 
2020-10-07 17:15:00,97.06 
2020-10-07 17:30:00,109.73 
2020-10-07 17:45:00,122.38 
2020-10-07 18:00:00,124.73 
2020-10-07 18:15:00,125.54 
2020-10-07 18:30:00,125.27 
2020-10-07 18:45:00,125.24 
2020-10-07 19:00:00,124.76 
2020-10-07 19:15:00,124.97 
2020-10-07 19:30:00,125.33 
2020-10-07 19:45:00,125.05 
2020-10-07 20:00:00,124.98 
2020-10-07 20:15:00,124.60 
2020-10-07 20:30:00,125.08 
2020-10-07 20:45:00,126.42 
2020-10-07 21:00:00,125.75 
2020-10-07 21:15:00,125.32 
2020-10-07 21:30:00,128.84 
2020-10-07 21:45:00,125.14 
2020-10-07 22:00:00,127.72 
2020-10-07 22:15:00,127.76 
2020-10-07 22:30:00,131.69 
2020-10-07 22:45:00,134.97 
2020-10-07 23:00:00,108.85 
2020-10-07 23:15:00,96.64 
2020-10-07 23:30:00,84.84 
2020-10-07 23:45:00,67.07 
2020-10-08 00:00:00,66.71 
2020-10-08 00:15:00,56.39 
2020-10-08 00:30:00,42.77 
2020-10-08 00:45:00,38.90 
2020-10-08 01:00:00,45.91 
2020-10-08 01:15:00,41.86 
2020-10-08 01:30:00,37.32 
2020-10-08 01:45:00,30.36 
2020-10-08 02:00:00,21.89 
2020-10-08 02:15:00,19.17 
2020-10-08 02:30:00,9.38 
2020-10-08 02:45:00,2.93 
2020-10-08 03:00:00,0.45 
2020-10-08 03:15:00,0.25 
2020-10-08 03:30:00,0.10 
2020-10-08 03:45:00,0.00 
2020-10-08 04:00:00,0.00 
2020-10-08 04:15:00,0.00 
2020-10-08 04:30:00,0.00 
2020-10-08 04:45:00,0.00 
2020-10-08 05:00:00,0.00 
2020-10-08 05:15:00,0.00 
2020-10-08 05:30:00,0.00 
2020-10-08 05:45:00,0.00 
2020-10-08 06:00:00,0.00 
2020-10-08 06:15:00,0.00 
2020-10-08 06:30:00,0.00 
2020-10-08 06:45:00,0.00 
2020-10-08 07:00:00,0.00 
2020-10-08 07:15:00,0.08 
2020-10-08 07:30:00,0.49 
2020-10-08 07:45:00,2.18 
2020-10-08 08:00:00,0.63 
2020-10-08 08:15:00,0.02 
2020-10-08 08:30:00,0.08 
2020-10-08 08:45:00,0.66 
2020-10-08 09:00:00,0.61 
2020-10-08 09:15:00,2.13 
2020-10-08 09:30:00,5.37 
2020-10-08 09:45:00,3.48 
2020-10-08 10:00:00,3.00 
2020-10-08 10:15:00,1.99 
2020-10-08 10:30:00,1.97 
2020-10-08 10:45:00,1.51 
2020-10-08 11:00:00,0.89 
2020-10-08 11:15:00,1.21 
2020-10-08 11:30:00,0.21 
2020-10-08 11:45:00,0.49 
2020-10-08 12:00:00,1.13 
2020-10-08 12:15:00,4.36 
2020-10-08 12:30:00,11.22 
2020-10-08 12:45:00,35.62 
2020-10-08 13:00:00,61.44 
2020-10-08 13:15:00,60.50 
2020-10-08 13:30:00,60.09 
2020-10-08 13:45:00,66.63 
2020-10-08 14:00:00,68.78 
2020-10-08 14:15:00,78.95 
2020-10-08 14:30:00,84.50 
2020-10-08 14:45:00,79.00 
2020-10-08 15:00:00,58.09 
2020-10-08 15:15:00,38.68 
2020-10-08 15:30:00,23.22 
2020-10-08 15:45:00,39.57 
2020-10-08 16:00:00,58.77 
2020-10-08 16:15:00,86.32 
2020-10-08 16:30:00,122.33 
2020-10-08 16:45:00,130.64 
2020-10-08 17:00:00,129.80 
2020-10-08 17:15:00,132.33 
2020-10-08 17:30:00,131.91 
2020-10-08 17:45:00,128.28 
2020-10-08 18:00:00,126.42 
2020-10-08 18:15:00,125.89 
2020-10-08 18:30:00,121.12 
2020-10-08 18:45:00,114.39 
2020-10-08 19:00:00,108.82 
2020-10-08 19:15:00,95.46 
2020-10-08 19:30:00,85.93 
2020-10-08 19:45:00,70.23 
2020-10-08 20:00:00,65.19 
2020-10-08 20:15:00,50.66 
2020-10-08 20:30:00,42.81 
2020-10-08 20:45:00,30.77 
2020-10-08 21:00:00,19.36 
2020-10-08 21:15:00,10.85 
2020-10-08 21:30:00,7.30 
2020-10-08 21:45:00,4.23 
2020-10-08 22:00:00,1.20 
2020-10-08 22:15:00,0.14 
2020-10-08 22:30:00,0.00 
2020-10-08 22:45:00,0.00 
2020-10-08 23:00:00,0.26 
2020-10-08 23:15:00,0.53 
2020-10-08 23:30:00,0.59 
2020-10-08 23:45:00,0.89 
2020-10-09 00:00:00,1.74 
2020-10-09 00:15:00,2.54 
2020-10-09 00:30:00,2.80 
2020-10-09 00:45:00,0.60 
2020-10-09 01:00:00,0.03 
2020-10-09 01:15:00,0.00 
2020-10-09 01:30:00,0.00 
2020-10-09 01:45:00,0.00 
2020-10-09 02:00:00,0.00 
2020-10-09 02:15:00,0.00 
2020-10-09 02:30:00,0.00 
2020-10-09 02:45:00,0.00 
2020-10-09 03:00:00,0.00 
2020-10-09 03:15:00,0.00 
2020-10-09 03:30:00,0.00 
2020-10-09 03:45:00,0.00 
2020-10-09 04:00:00,0.00 
2020-10-09 04:15:00,0.00 
2020-10-09 04:30:00,0.00 
2020-10-09 04:45:00,0.00 
2020-10-09 05:00:00,0.00 
2020-10-09 05:15:00,0.00 
2020-10-09 05:30:00,0.00 
2020-10-09 05:45:00,0.00 
2020-10-09 06:00:00,0.00 
2020-10-09 06:15:00,0.00 
2020-10-09 06:30:00,0.00 
2020-10-09 06:45:00,0.31 
2020-10-09 07:00:00,3.54 
2020-10-09 07:15:00,7.27 
2020-10-09 07:30:00,11.63 
2020-10-09 07:45:00,11.46 
2020-10-09 08:00:00,13.89 
2020-10-09 08:15:00,19.87 
2020-10-09 08:30:00,31.90 
2020-10-09 08:45:00,68.78 
2020-10-09 09:00:00,122.81 
2020-10-09 09:15:00,130.99 
2020-10-09 09:30:00,124.47 
2020-10-09 09:45:00,107.92 
2020-10-09 10:00:00,97.42 
2020-10-09 10:15:00,135.99 
2020-10-09 10:30:00,148.19 
2020-10-09 10:45:00,144.75 
2020-10-09 11:00:00,139.32 
2020-10-09 11:15:00,130.32 
2020-10-09 11:30:00,130.64 
2020-10-09 11:45:00,131.37 
2020-10-09 12:00:00,124.75 
2020-10-09 12:15:00,106.40 
2020-10-09 12:30:00,130.56 
2020-10-09 12:45:00,130.29 
2020-10-09 13:00:00,130.09 
2020-10-09 13:15:00,126.84 
2020-10-09 13:30:00,129.42 
2020-10-09 13:45:00,129.70 
2020-10-09 14:00:00,130.38 
2020-10-09 14:15:00,130.53 
2020-10-09 14:30:00,130.18 
2020-10-09 14:45:00,130.40 
2020-10-09 15:00:00,130.34 
2020-10-09 15:15:00,130.26 
2020-10-09 15:30:00,130.49 
2020-10-09 15:45:00,130.74 
2020-10-09 16:00:00,130.45 
2020-10-09 16:15:00,129.12 
2020-10-09 16:30:00,126.59 
2020-10-09 16:45:00,127.18 
2020-10-09 17:00:00,127.80 
2020-10-09 17:15:00,128.08 
2020-10-09 17:30:00,128.68 
2020-10-09 17:45:00,128.76 
2020-10-09 18:00:00,128.96 
2020-10-09 18:15:00,129.54 
2020-10-09 18:30:00,130.14 
2020-10-09 18:45:00,132.29 
2020-10-09 19:00:00,132.04 
2020-10-09 19:15:00,131.74 
2020-10-09 19:30:00,136.06 
2020-10-09 19:45:00,137.48 
2020-10-09 20:00:00,137.16 
2020-10-09 20:15:00,136.08 
2020-10-09 20:30:00,133.31 
2020-10-09 20:45:00,129.12 
2020-10-09 21:00:00,129.14 
2020-10-09 21:15:00,129.06 
2020-10-09 21:30:00,129.20 
2020-10-09 21:45:00,129.23 
2020-10-09 22:00:00,128.67 
2020-10-09 22:15:00,139.95 
2020-10-09 22:30:00,133.21 
2020-10-09 22:45:00,129.02 
2020-10-09 23:00:00,129.06 
2020-10-09 23:15:00,128.97 
2020-10-09 23:30:00,129.00 
2020-10-09 23:45:00,129.26 
2020-10-10 00:00:00,128.99 
2020-10-10 00:15:00,129.31 
2020-10-10 00:30:00,130.41 
2020-10-10 00:45:00,130.33 
2020-10-10 01:00:00,130.23 
2020-10-10 01:15:00,130.00 
2020-10-10 01:30:00,130.05 
2020-10-10 01:45:00,130.16 
2020-10-10 02:00:00,130.54 
2020-10-10 02:15:00,130.65 
2020-10-10 02:30:00,130.67 
2020-10-10 02:45:00,130.93 
2020-10-10 03:00:00,130.53 
2020-10-10 03:15:00,129.48 
2020-10-10 03:30:00,129.36 
2020-10-10 03:45:00,129.53 
2020-10-10 04:00:00,129.41 
2020-10-10 04:15:00,129.16 
2020-10-10 04:30:00,129.33 
2020-10-10 04:45:00,129.35 
2020-10-10 05:00:00,129.12 
2020-10-10 05:15:00,124.34 
2020-10-10 05:30:00,126.02 
2020-10-10 05:45:00,128.86 
2020-10-10 06:00:00,130.38 
2020-10-10 06:15:00,129.61 
2020-10-10 06:30:00,129.79 
2020-10-10 06:45:00,129.98 
2020-10-10 07:00:00,131.16 
2020-10-10 07:15:00,131.74 
2020-10-10 07:30:00,129.14 
2020-10-10 07:45:00,129.38 
2020-10-10 08:00:00,129.49 
2020-10-10 08:15:00,129.73 
2020-10-10 08:30:00,129.25 
2020-10-10 08:45:00,130.06 
2020-10-10 09:00:00,130.84 
2020-10-10 09:15:00,131.79 
2020-10-10 09:30:00,131.16 
2020-10-10 09:45:00,130.03 
2020-10-10 10:00:00,131.31 
2020-10-10 10:15:00,130.15 
2020-10-10 10:30:00,130.42 
2020-10-10 10:45:00,131.98 
2020-10-10 11:00:00,129.66 
2020-10-10 11:15:00,129.84 
2020-10-10 11:30:00,130.27 
2020-10-10 11:45:00,130.76 
2020-10-10 12:00:00,130.73 
2020-10-10 12:15:00,128.23 
2020-10-10 12:30:00,128.97 
2020-10-10 12:45:00,129.99 
2020-10-10 13:00:00,130.20 
2020-10-10 13:15:00,130.03 
2020-10-10 13:30:00,130.05 
2020-10-10 13:45:00,130.00 
2020-10-10 14:00:00,126.78 
2020-10-10 14:15:00,126.20 
2020-10-10 14:30:00,126.55 
2020-10-10 14:45:00,127.53 
2020-10-10 15:00:00,128.11 
2020-10-10 15:15:00,128.00 
2020-10-10 15:30:00,129.42 
2020-10-10 15:45:00,129.15 
2020-10-10 16:00:00,129.48 
2020-10-10 16:15:00,129.67 
2020-10-10 16:30:00,129.66 
2020-10-10 16:45:00,129.01 
2020-10-10 17:00:00,130.04 
2020-10-10 17:15:00,130.03 
2020-10-10 17:30:00,130.09 
2020-10-10 17:45:00,131.12 
2020-10-10 18:00:00,131.63 
2020-10-10 18:15:00,131.94 
2020-10-10 18:30:00,129.83 
2020-10-10 18:45:00,130.01 
2020-10-10 19:00:00,130.93 
2020-10-10 19:15:00,130.21 
2020-10-10 19:30:00,130.64 
2020-10-10 19:45:00,131.36 
2020-10-10 20:00:00,131.79 
2020-10-10 20:15:00,129.42 
2020-10-10 20:30:00,129.20 
2020-10-10 20:45:00,129.39 
2020-10-10 21:00:00,129.09 
2020-10-10 21:15:00,129.59 
2020-10-10 21:30:00,129.60 
2020-10-10 21:45:00,129.54 
2020-10-10 22:00:00,129.36 
2020-10-10 22:15:00,129.97 
2020-10-10 22:30:00,129.54 
2020-10-10 22:45:00,129.24 
2020-10-10 23:00:00,129.37 
2020-10-10 23:15:00,130.76 
2020-10-10 23:30:00,129.98 
2020-10-10 23:45:00,130.67 
2020-10-11 00:00:00,130.04 
2020-10-11 00:15:00,131.79 
2020-10-11 00:30:00,131.21 
2020-10-11 00:45:00,131.02 
2020-10-11 01:00:00,131.23 
2020-10-11 01:15:00,131.52 
2020-10-11 01:30:00,131.20 
2020-10-11 01:45:00,132.54 
2020-10-11 02:00:00,130.73 
2020-10-11 02:15:00,131.21 
2020-10-11 02:30:00,130.93 
2020-10-11 02:45:00,130.30 
2020-10-11 03:00:00,131.30 
2020-10-11 03:15:00,131.59 
2020-10-11 03:30:00,130.48 
2020-10-11 03:45:00,130.58 
2020-10-11 04:00:00,130.68 
2020-10-11 04:15:00,130.87 
2020-10-11 04:30:00,130.87 
2020-10-11 04:45:00,130.96 
2020-10-11 05:00:00,130.85 
2020-10-11 05:15:00,131.28 
2020-10-11 05:30:00,130.77 
2020-10-11 05:45:00,130.74 
2020-10-11 06:00:00,130.54 
2020-10-11 06:15:00,130.75 
2020-10-11 06:30:00,130.70 
2020-10-11 06:45:00,130.68 
2020-10-11 07:00:00,131.03 
2020-10-11 07:15:00,130.86 
2020-10-11 07:30:00,133.58 
2020-10-11 07:45:00,139.30 
2020-10-11 08:00:00,147.14 
2020-10-11 08:15:00,155.07 
2020-10-11 08:30:00,138.43 
2020-10-11 08:45:00,130.05 
2020-10-11 09:00:00,113.23 
2020-10-11 09:15:00,99.50 
2020-10-11 09:30:00,100.63 
2020-10-11 09:45:00,101.17 
2020-10-11 10:00:00,96.46 
2020-10-11 10:15:00,94.05 
2020-10-11 10:30:00,103.72 
2020-10-11 10:45:00,104.27 
2020-10-11 11:00:00,111.58 
2020-10-11 11:15:00,114.36 
2020-10-11 11:30:00,123.85 
2020-10-11 11:45:00,135.55 
2020-10-11 12:00:00,121.45 
2020-10-11 12:15:00,122.92 
2020-10-11 12:30:00,130.41 
2020-10-11 12:45:00,130.29 
2020-10-11 13:00:00,130.42 
2020-10-11 13:15:00,129.87 
2020-10-11 13:30:00,128.53 
2020-10-11 13:45:00,129.68 
2020-10-11 14:00:00,124.96 
2020-10-11 14:15:00,126.36 
2020-10-11 14:30:00,126.17 
2020-10-11 14:45:00,129.22 
2020-10-11 15:00:00,130.78 
2020-10-11 15:15:00,130.97 
2020-10-11 15:30:00,131.68 
2020-10-11 15:45:00,131.91 
2020-10-11 16:00:00,130.40 
2020-10-11 16:15:00,130.28 
2020-10-11 16:30:00,131.31 
2020-10-11 16:45:00,131.41 
2020-10-11 17:00:00,130.86 
2020-10-11 17:15:00,130.93 
2020-10-11 17:30:00,130.67 
2020-10-11 17:45:00,131.44 
2020-10-11 18:00:00,132.35 
2020-10-11 18:15:00,132.05 
2020-10-11 18:30:00,131.48 
2020-10-11 18:45:00,131.86 
2020-10-11 19:00:00,132.08 
2020-10-11 19:15:00,131.18 
2020-10-11 19:30:00,130.55 
2020-10-11 19:45:00,128.97 
2020-10-11 20:00:00,125.46 
2020-10-11 20:15:00,130.03 
2020-10-11 20:30:00,129.63 
2020-10-11 20:45:00,130.97 
2020-10-11 21:00:00,130.58 
2020-10-11 21:15:00,130.96 
2020-10-11 21:30:00,130.27 
2020-10-11 21:45:00,130.48 
2020-10-11 22:00:00,133.52 
2020-10-11 22:15:00,139.25 
2020-10-11 22:30:00,138.00 
2020-10-11 22:45:00,122.14 
2020-10-11 23:00:00,91.21 
2020-10-11 23:15:00,72.21 
2020-10-11 23:30:00,54.68 
2020-10-11 23:45:00,39.39 
2020-10-12 00:00:00,31.03 
2020-10-12 00:15:00,36.79 
2020-10-12 00:30:00,40.22 
2020-10-12 00:45:00,37.65 
2020-10-12 01:00:00,33.95 
2020-10-12 01:15:00,27.27 
2020-10-12 01:30:00,26.32 
2020-10-12 01:45:00,20.83 
2020-10-12 02:00:00,14.24 
2020-10-12 02:15:00,8.81 
2020-10-12 02:30:00,5.62 
2020-10-12 02:45:00,2.69 
2020-10-12 03:00:00,0.76 
2020-10-12 03:15:00,0.00 
2020-10-12 03:30:00,0.00 
2020-10-12 03:45:00,0.00 
2020-10-12 04:00:00,0.00 
2020-10-12 04:15:00,0.00 
2020-10-12 04:30:00,0.00 
2020-10-12 04:45:00,0.00 
2020-10-12 05:00:00,0.00 
2020-10-12 05:15:00,0.00 
2020-10-12 05:30:00,0.00 
2020-10-12 05:45:00,0.00 
2020-10-12 06:00:00,0.00 
2020-10-12 06:15:00,0.00 
2020-10-12 06:30:00,0.00 
2020-10-12 06:45:00,0.00 
2020-10-12 07:00:00,0.00 
2020-10-12 07:15:00,0.00 
2020-10-12 07:30:00,0.00 
2020-10-12 07:45:00,0.00 
2020-10-12 08:00:00,0.00 
2020-10-12 08:15:00,0.00 
2020-10-12 08:30:00,0.00 
2020-10-12 08:45:00,0.00 
2020-10-12 09:00:00,0.00 
